,author,title,description,url,urlToImage,publishedAt,content,source.name,category
1396,,Uri Geller Says Nintendo Can Print Kadabra On Pokémon Cards Again - Kotaku Australia,"Spoon-bending magician Uri Geller gave Nintendo permission to use the character Kadabra on Pokémon cards today, after a 2o year legal dispute in which Geller claimed the Pokémon’s Japanese name and image were too close to his own. “I am truly sorry for what I…",https://www.kotaku.com.au/2020/11/uri-geller-says-nintendo-can-print-kadabra-on-pokmon-cards-again/,https://imgix.kotaku.com.au/content/uploads/sites/3/2020/11/29/wsneynm9pxskoxgvcmtu.jpg?ar=16%3A9&auto=format&fit=crop&q=80&w=1280&nrs=30,2020-11-28T23:02:00Z,"Spoon-bending magician Uri Geller gave Nintendo permission to use the character Kadabra on Pokémon cards today, after a 2o year legal dispute in which Geller claimed the Pokémons Japanese name and im",Kotaku Australia,technology
1398,Austin Wood,Best Cyber Monday bargain deals under $100 - GamesRadar,Big savings that don't require even a single Benjamin,https://www.gamesradar.com/best-cyber-monday-bargain-deals-under-dollar100/,https://cdn.mos.cms.futurecdn.net/Dze9nXRBjf9wNAaQmMSCTX-1200-80.jpg,2020-11-28T22:47:00Z,"There are too many Cyber Monday gaming deals to count, and with a new console generation still hot off the press, many of this year's most popular products have seen relatively minor discounts. There",GamesRadar+,technology
1399,Vikki Blake,"Bungie's secret projects ""show promise"", teases CEO - GamesRadar","""Because we’ve been able to build such a deep bench of talent, these incubations are really amazing""",https://www.gamesradar.com/bungies-secret-projects-show-promise-teases-ceo/,https://cdn.mos.cms.futurecdn.net/MtJ7wgGHeNX8SPmy2PBsPT-1200-80.jpg,2020-11-28T22:40:00Z,"Bungie is working on new games that ""continue to really show promise"", according to a recent interview with the studio's CEO.
""So we started about three years ago, Jason [Jones] and Jonny Ebbert and",GamesRadar+,technology
1401,Brittany Vincent,You Can Now Play Those So-Bad-They're-Good Zelda CD-i Games on PC - PCMag AU,Twitter user Dopply took two of the worst Zelda games of all time for the Philips CD-i and remade them for the PC. You can download and play both of them for free right now.,https://au.pcmag.com/games/84131/you-can-now-play-those-so-bad-theyre-good-zelda-cd-i-games-on-pc,https://sm.pcmag.com/t/pcmag_au/news/y/you-can-no/you-can-now-play-those-so-bad-theyre-good-zelda-cd-i-games-o_d3ty.1200.png,2020-11-28T20:58:00Z,"(Image: Dopply)
Some of the worst games of all time can be found on the Philips CD-i. The system is a classic, with gems like Mystic Midway or Burn Cycle. But there are fewer games easier to make fu",PCMag.com,technology
1403,Rachel Klein,19 Black Friday Furniture Sales To Shop Before They’re Over - Forbes,"Save up to 50% off couches, home office, bedroom furniture and more.",https://www.forbes.com/sites/forbes-personal-shopper/2020/11/28/black-friday-furniture-sales-2020/,https://thumbor.forbes.com/thumbor/fit-in/1200x0/filters%3Aformat%28jpg%29/https%3A%2F%2Fspecials-images.forbesimg.com%2Fimageserve%2F5fc29dd86bcb0bc31b7c96c9%2F0x0.jpg%3FcropX1%3D0%26cropX2%3D700%26cropY1%3D88%26cropY2%3D613,2020-11-28T19:27:34Z,"This story is part of the Forbes Shopping guide to Black Friday and Cyber Monday, where well be tracking the best deals all month long. Black Friday weekend is here and, with it, an opportunity to sa",Forbes,technology
1404,,This Guy Watercooled His Canon R5 and Unlocked Unlimited 8K - PetaPixel,"The Canon R5's overheating time limit has been the subject of much discussion and controversy. Regardless of how or why the overheating happens, Matthew",https://petapixel.com/2020/11/28/this-guy-watercooled-his-canon-r5-and-unlocked-unlimited-8k/,https://petapixel.com/assets/uploads/2020/11/mattwatercoolfeat.jpg,2020-11-28T18:15:00Z,"The Canon R5’s overheating time limit has been the subject of much discussion and controversy. Regardless of how or why the overheating happens, Matthew Perks over at DIY Perks has come up with an un",PetaPixel,technology
1405,https://www.facebook.com/tbisho,"Microsoft patents technology to score meetings using body language, facial expressions, other data - GeekWire","Microsoft is facing criticism for its new ""Productivity Score"" technology, which can measure how much individual workers use email, chat and other digital tools. But it turns out the company has even…",https://www.geekwire.com/2020/microsoft-patents-technology-score-meetings-using-body-language-facial-expressions-data/,https://cdn.geekwire.com/wp-content/uploads/2020/11/MEETING_INSIGHT_COMPUTING_SYSTEM.jpg,2020-11-28T17:33:00Z,"Microsofts Meeting Insight Computing System, as described in patent filings, would use cameras, sensors, and software tools to monitor the people and the conditions in a meeting, as well as post-meet",GeekWire,technology
1407,Lance Whitney,How to Sign Into Apps and Websites With Your Apple ID - PCMag AU,"By using the Sign in with Apple feature, you can sign into supported apps and websites using your Apple ID and avoid having to create a whole new account.",https://au.pcmag.com/mobile-phones/63811/how-to-sign-into-apps-and-websites-with-your-apple-id?p=1,https://sm.pcmag.com/t/pcmag_au/how-to/h/how-to-sig/how-to-sign-into-apps-and-websites-with-your-apple-id_1jub.1200.jpg,2020-11-28T16:48:00Z,"To use Sign in with Apple, download and open an app that supports the feature. A few apps you can try are Adobe Reader, Airbnb, Dropbox, eBay, Groupon, Instacart, Kayak, The New York Times, Squarespa",PCMag.com,technology
1408,Brittany Vincent,Apple Offers Limited-Time 3-Month Apple News+ Trial - PCMag AU,Apple is offering a three-month Apple News+ subscription through Cyber Monday. This means users get two more months to test out the service than they normally would.,https://au.pcmag.com/operating-systems/84127/apple-offers-limited-time-3-month-apple-news-trial,https://sm.pcmag.com/t/pcmag_au/news/a/apple-offe/apple-offers-limited-time-3-month-apple-news-trial_q863.1200.jpg,2020-11-28T16:34:00Z,"(Image: Apple)
Apple News+ is a subscription service that offers one-stop access to magazines and other publications. It's typically $9.99 a month, or included with the $29.95 monthly Apple One Prem",PCMag.com,technology
1409,Jordan Crook and Brian Heater,How Ryan Reynolds and Mint Mobile worked without becoming the joke - Yahoo Finance Australia,"It's been a little over a year since Ryan Reynolds  bought a majority stake in Mint Mobile, a deal that has already had a dramatic impact on the the MVNO...",https://au.finance.yahoo.com/news/ryan-reynolds-mint-mobile-worked-150005641.html,https://s.yimg.com/ny/api/res/1.2/2GmFHyCjck4CqQd5FsUgIA--/YXBwaWQ9aGlnaGxhbmRlcjt3PTIwMDA7aD0xMzMz/https://s.yimg.com/uu/api/res/1.2/lgW1d8jHB.3nFgT0AjyZkQ--~B/aD0yNjA2O3c9MzkxMDthcHBpZD15dGFjaHlvbg--/https://media.zenfs.com/en/techcrunch_350/ecccc2e68f58b7c0084ee02bca326489,2020-11-28T15:48:20Z,"In the past decade, celebrity interest and investment in tech companies has significantly increased. But not all celebrity investments are created equally. Some investors, like Ashton Kutcher, have p",Yahoo Entertainment,technology
1410,,SaGa Frontier Is Getting A Remaster - Kotaku Australia,"Square Enix announced a remaster of 1998 PlayStation game SaGa Frontier today, coming summer 2021. SaGa Frontier Remastered will be available on Switch, PS4, Steam, iOS, and Android. In a tweet, the developer says the remaster will feature “updated graphics, …",https://www.kotaku.com.au/2020/11/saga-frontier-is-getting-a-remaster/,https://imgix.kotaku.com.au/content/uploads/sites/3/2020/11/29/prpnsi96hixkkw6lxzbg.png?ar=16%3A9&auto=format&fit=crop&q=65&w=1280,2020-11-28T15:00:00Z,"Square Enix announced a remaster of 1998 PlayStation game SaGa Frontier today, coming summer 2021.
SaGa Frontier Remastered will be available on Switch, PS4, Steam, iOS, and Android. In a tweet, the",Kotaku Australia,technology
1412,,‘Red Dead Online’ bridge glitch sends players flying across map - NME.com,'Red Dead Online' players are using rickety bridges to fast travel across the map thanks to a strange new glitch.,https://www.nme.com/en_au/news/gaming-news/red-dead-online-bridge-glitch-2827432,https://www.nme.com/wp-content/uploads/2020/11/Red-Dead-Online-2.jpg,2020-11-28T14:10:00Z,"Red Dead Online players are using rickety bridges to fast travel across the map thanks to a strange new glitch.
If players head to McFarlane’s Ranch they can throw hatchets or throwing knives at the",NME,technology
1413,Lexy Savvides,"AirPods Pro vs. Galaxy Buds Live: Sound quality, noise cancellation compared - CNET","Can Samsung's Galaxy ""Beans"" beat Apple's standard bearer, the AirPods Pro?",https://www.cnet.com/news/airpods-pro-wireless-earbuds-vs-galaxy-buds-live-apple-samsung-comparison-sound-quality-noise-cancellation/,https://cnet1.cbsistatic.com/img/Jr88KAAqZRlOL0-c-uoKGNvRUSo=/1200x630/2020/08/18/2a1702ab-9d08-4ca9-a4e2-b3cb8f140fad/budsliveairpods.jpg,2020-11-28T12:00:08Z,"With good sound quality, excellent active noise canceling and a compact design, Apple's AirPods Pro set the tone for premium wireless earbuds. But Samsung may be giving its rival a run for its money.",CNET,technology
1414,By Marta Jary For Daily Mail Australia,Celebrity chef Jamie Oliver reveals the 'brutal' and 'unforgiving' effects of lockdown - Daily Mail,Jamie Oliver has revealed the 'brutal' effects of the COVID-19 lockdowns on the restaurant industry.,https://www.dailymail.co.uk/tvshowbiz/article-8995983/Celebrity-chef-Jamie-Oliver-reveals-brutal-unforgiving-effects-lockdown.html,https://i.dailymail.co.uk/1s/2020/11/28/11/36201822-0-image-a-31_1606564638044.jpg,2020-11-28T11:59:00Z,"Jamie Oliver has revealed the 'brutal' effects of the COVID-19 lockdowns on the restaurant industry. 
The celebrity chef, 45, told The Daily Telegraph on Saturday that he's seen many small businesse",Daily Mail,technology
1416,James Martin,Here's what iPhone 12 Pro cameras can do: Incredible Night Mode photos and more - CNET,"Sunsets, sunrises, wide vistas and aquamarine waters give ample evidence of another leap forward in mobile photography.",https://www.cnet.com/news/heres-what-apple-iphone-12-pro-cameras-can-do-incredible-night-mode-photos-more/,https://cnet3.cbsistatic.com/img/b_JLU9Mj0ZNzV8qR6mhB6A557mo=/1200x630/2020/10/23/bc325189-d635-41ab-ba21-72a153c01237/iphone-12-pro-ultra-east-shore-159pm-0181.jpg,2020-11-28T11:45:04Z,"Shooting with the iPhone 12 Pro above Emerald Bay in Lake Tahoe, California.
James Martin/CNET
For photographers, almost every new iPhone has a little something special, and one of Apple's newest d",CNET,technology
1418,https://www.facebook.com/aamirsiddiqui94,The Hisense 65″ 4K LED Android TV can be yours for just $250! - XDA Developers,"The Hisense 65"" 4K LED Smart Android TV is a basic TV with few bells and whistles. But at $250, it's a steal this Black Friday! Check it out!",https://www.xda-developers.com/hisense-65-4k-led-android-tv-black-friday-sale-best-buy/,https://www.xda-developers.com/files/2020/11/HiSense-4K-LED-Android-TV-Feature-Image.jpg,2020-11-28T07:22:00Z,"Looking to upgrade your TV but don’t have that high of a budget? Hisense has sensed your needs. The Hisense 65″ 4K LED Smart Android TV is on sale this Black Friday, and Best Buy is giving you the op",XDA Developers,technology
1419,Carly Cassella,Moth Wings Have Evolved a Rare 'Metastructure' We've Been Trying to Make in The Lab - ScienceAlert,"Nature has a way of putting our best technology to shame. For decades now, scientists have been trying to manufacture the ultimate sound absorber - a carefully engineered material that can manage acoustic waves for stealthy movement or simple peace a",https://www.sciencealert.com/moth-wings-have-evolved-an-extremely-rare-metamaterial-to-hide-from-bats,https://www.sciencealert.com/images/2020-11/processed/mothwings_1024.jpg,2020-11-28T07:12:35Z,"Nature has a way of putting our best technology to shame. For decades now, scientists have been trying to manufacture the ultimate sound absorber - a carefully engineered material that can manage aco",ScienceAlert,technology
1420,,Rumour Has It That 2019 Bachelor Matt Agnew Was A ‘Prick’ To Chelsie McLeod Before Their Split - Pedestrian TV,Where have all the good men gone?,https://www.pedestrian.tv/entertainment/matt-agnew-bachelor-prick-chelsie-mcleod/,https://imgix.pedestrian.tv/content/uploads/2020/11/28/matt.jpg?ar=16%3A9&auto=format&crop=focal&fit=crop&q=65&w=1200,2020-11-28T06:46:03Z,"Remember Matt Agnew‘s season of The Bachelor? No? Yeah same. While it was anything but memorable, everyone can at least remember the public split between the astrophysicist and winner Chelsie McLeod.",Pedestrian TV,technology
1421,Chris Jager,Black Friday Australia sale: $162 off Nintendo Switch bundles - finder.com.au,Amazon is selling the Nintendo Switch with Mario Kart 8 Deluxe for $369 this Black Friday weekend - that's over $162 off the RRP!,https://www.finder.com.au/black-friday-chapest-nintendo-switch-deal,https://dvh1deh6tagwk.cloudfront.net/finder-au/wp-uploads/2020/11/black-friday-2020-nintendo-black-friday-deals_Supplied_1800x1000_4.jpg,2020-11-28T04:38:40Z,"finder.com.au is one of Australia's leading comparison websites. We compare from a wide set of banks, insurers and product issuers. We value our editorial independence and follow editorial guidelines",Finder.com.au,technology
1422,Desire Athow,Meet the $599 8-core AMD Ryzen laptop that's rewriting the rules of computing - TechRadar,This AMD Ryzen-powered machine from Lenovo is seriously affordable.,https://www.techradar.com/news/meet-the-dollar599-8-core-amd-ryzen-laptop-thats-rewriting-the-rules-of-computing,https://cdn.mos.cms.futurecdn.net/i64sh9RacADgdLagsahJcP-1200-80.jpg,2020-11-28T00:13:00Z,"Fastest computer under $600Lenovo IdeaPad 5 14-inch laptop - $599.00 at WalmartThis Lenovo device is the cheapest AMD Ryzen 8-core laptop on the market by far, undercutting all the competition. For y",TechRadar,technology
1425,Todd Shields,FCC Maintains Ban on Mobile Phone Voice Calls During Flights - Yahoo Finance Australia,"(Bloomberg) -- The U.S. Federal Communications Commission killed a proposal to allow in-flight voice calls via mobile phones, ending its examination of an...",https://au.finance.yahoo.com/news/fcc-maintains-ban-mobile-phone-225654841.html,https://s.yimg.com/uu/api/res/1.2/Gu.BSAS0DXzu9u92DlH2Og--~B/aD0xMzM0O3c9MjAwMDthcHBpZD15dGFjaHlvbg--/https://media.zenfs.com/en/bloomberg_technology_68/0534f9b173b78291bc1e6be6d7a5d0dc,2020-11-27T23:28:11Z,"(Bloomberg) -- The U.S. Federal Communications Commission killed a proposal to allow in-flight voice calls via mobile phones, ending its examination of an idea that evoked fears of air rage from pass",Yahoo Entertainment,technology
1426,Igor Bonifacic,DJI’s Osmo Mobile 3 gimbal kit with tripod drops to $89 for Black Friday - Yahoo Finance Australia,DJI's excellent Osmo Mobile 3 smartphone gimbal is only $89 at Amazon and B&H.,https://au.finance.yahoo.com/news/dji-osmo-mobile-3-combo-kit-black-friday-deal-205802559.html,https://s.yimg.com/os/creatr-uploaded-images/2020-11/8a3eb8b0-30f1-11eb-b3f6-f66f1e5be7b8,2020-11-27T22:12:01Z,"Black Friday monitor deals are here, browse all the latest Black Friday &amp; Cyber Monday curved computer &amp; gaming monitor deals on this page Black Friday &amp; Cyber Monday monitor deals are li",Yahoo Entertainment,technology
